"site","round","rep","species","date","n_germ","siterep","treatment"
"MA",3,4,"TO","2020-03-05",0,"MA _ 4","control"
"MA",3,4,"TO","2020-03-06",2,"MA _ 4","control"
"MA",3,5,"TO","2020-02-19",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-02-20",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-02-21",0,"MA _ 5","control"
"MA",3,5,"TO","2020-02-22",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-02-23",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-02-24",1,"MA _ 5","control"
"MA",3,5,"TO","2020-02-25",2,"MA _ 5","control"
"MA",3,5,"TO","2020-02-26",3,"MA _ 5","control"
"MA",3,5,"TO","2020-02-27",1,"MA _ 5","control"
"MA",3,5,"TO","2020-02-28",1,"MA _ 5","control"
"MA",3,5,"TO","2020-02-29",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-03-01",NA,"MA _ 5","control"
"MA",3,5,"TO","2020-03-02",1,"MA _ 5","control"
"MA",3,5,"TO","2020-03-03",0,"MA _ 5","control"
"MA",3,5,"TO","2020-03-04",3,"MA _ 5","control"
"MA",3,5,"TO","2020-03-05",1,"MA _ 5","control"
"MA",3,5,"TO","2020-03-06",0,"MA _ 5","control"
"MA",3,6,"TO","2020-02-19",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-20",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-21",0,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-22",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-23",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-24",0,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-25",3,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-26",2,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-27",0,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-28",1,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-02-29",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-01",NA,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-02",1,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-03",0,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-04",2,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-05",1,"MA _ 6","snow reduction"
"MA",3,6,"TO","2020-03-06",0,"MA _ 6","snow reduction"
"MA",3,7,"TO","2020-02-19",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-20",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-21",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-22",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-23",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-24",1,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-25",1,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-26",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-27",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-28",1,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-02-29",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-01",NA,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-02",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-03",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-04",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-05",0,"MA _ 7","snow reduction"
"MA",3,7,"TO","2020-03-06",1,"MA _ 7","snow reduction"
"MA",3,8,"TO","2020-02-19",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-20",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-21",0,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-22",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-23",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-24",1,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-25",5,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-26",3,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-27",1,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-28",0,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-02-29",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-01",NA,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-02",0,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-03",0,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-04",0,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-05",4,"MA _ 8","snow reduction"
"MA",3,8,"TO","2020-03-06",0,"MA _ 8","snow reduction"
"MA",3,9,"TO","2020-02-19",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-20",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-21",1,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-22",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-23",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-24",0,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-25",1,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-26",4,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-27",1,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-28",3,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-02-29",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-01",NA,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-02",2,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-03",0,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-04",2,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-05",0,"MA _ 9","snow reduction"
"MA",3,9,"TO","2020-03-06",0,"MA _ 9","snow reduction"
"MA",3,10,"TO","2020-02-19",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-02-20",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-02-21",3,"MA _ 10","control"
"MA",3,10,"TO","2020-02-22",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-02-23",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-02-24",1,"MA _ 10","control"
"MA",3,10,"TO","2020-02-25",2,"MA _ 10","control"
"MA",3,10,"TO","2020-02-26",2,"MA _ 10","control"
"MA",3,10,"TO","2020-02-27",2,"MA _ 10","control"
"MA",3,10,"TO","2020-02-28",1,"MA _ 10","control"
"MA",3,10,"TO","2020-02-29",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-03-01",NA,"MA _ 10","control"
"MA",3,10,"TO","2020-03-02",0,"MA _ 10","control"
"MA",3,10,"TO","2020-03-03",0,"MA _ 10","control"
"MA",3,10,"TO","2020-03-04",2,"MA _ 10","control"
"MA",3,10,"TO","2020-03-05",0,"MA _ 10","control"
"MA",3,10,"TO","2020-03-06",0,"MA _ 10","control"
"IL",3,1,"TO","2020-02-19",NA,"IL _ 1","control"
"IL",3,1,"TO","2020-02-20",32,"IL _ 1","control"
"IL",3,1,"TO","2020-02-21",5,"IL _ 1","control"
"IL",3,1,"TO","2020-02-22",NA,"IL _ 1","control"
"IL",3,1,"TO","2020-02-23",NA,"IL _ 1","control"
"IL",3,1,"TO","2020-02-24",0,"IL _ 1","control"
"IL",3,1,"TO","2020-02-25",0,"IL _ 1","control"
"IL",3,1,"TO","2020-02-26",1,"IL _ 1","control"
"IL",3,1,"TO","2020-02-27",1,"IL _ 1","control"
"IL",3,1,"TO","2020-02-28",0,"IL _ 1","control"
"IL",3,1,"TO","2020-02-29",NA,"IL _ 1","control"
"IL",3,1,"TO","2020-03-01",NA,"IL _ 1","control"
"IL",3,1,"TO","2020-03-02",0,"IL _ 1","control"
"IL",3,1,"TO","2020-03-03",0,"IL _ 1","control"
"IL",3,1,"TO","2020-03-04",0,"IL _ 1","control"
"IL",3,1,"TO","2020-03-05",1,"IL _ 1","control"
"IL",3,1,"TO","2020-03-06",0,"IL _ 1","control"
"IL",3,2,"TO","2020-02-19",NA,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-20",13,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-21",10,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-22",NA,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-23",NA,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-24",3,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-25",5,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-26",0,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-27",0,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-28",1,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-02-29",NA,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-01",NA,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-02",1,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-03",0,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-04",0,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-05",0,"IL _ 2","snow reduction"
"IL",3,2,"TO","2020-03-06",0,"IL _ 2","snow reduction"
"IL",3,3,"TO","2020-02-19",NA,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-20",1,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-21",14,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-22",NA,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-23",NA,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-24",5,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-25",4,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-26",1,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-27",3,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-28",5,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-02-29",NA,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-01",NA,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-02",0,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-03",1,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-04",1,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-05",0,"IL _ 3","snow reduction"
"IL",3,3,"TO","2020-03-06",0,"IL _ 3","snow reduction"
"IL",3,4,"TO","2020-02-19",NA,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-20",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-21",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-22",NA,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-23",NA,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-24",7,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-25",3,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-26",4,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-27",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-28",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-02-29",NA,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-01",NA,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-02",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-03",4,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-04",2,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-05",0,"IL _ 4","snow reduction"
"IL",3,4,"TO","2020-03-06",1,"IL _ 4","snow reduction"
"IL",3,5,"TO","2020-02-19",NA,"IL _ 5","control"
"IL",3,5,"TO","2020-02-20",22,"IL _ 5","control"
"IL",3,5,"TO","2020-02-21",12,"IL _ 5","control"
"IL",3,5,"TO","2020-02-22",NA,"IL _ 5","control"
"IL",3,5,"TO","2020-02-23",NA,"IL _ 5","control"
"IL",3,5,"TO","2020-02-24",0,"IL _ 5","control"
"IL",3,5,"TO","2020-02-25",4,"IL _ 5","control"
"IL",3,5,"TO","2020-02-26",1,"IL _ 5","control"
"IL",3,5,"TO","2020-02-27",2,"IL _ 5","control"
"IL",3,5,"TO","2020-02-28",0,"IL _ 5","control"
"IL",3,5,"TO","2020-02-29",NA,"IL _ 5","control"
"IL",3,5,"TO","2020-03-01",NA,"IL _ 5","control"
"IL",3,5,"TO","2020-03-02",0,"IL _ 5","control"
"IL",3,5,"TO","2020-03-03",0,"IL _ 5","control"
"IL",3,5,"TO","2020-03-04",0,"IL _ 5","control"
"IL",3,5,"TO","2020-03-05",0,"IL _ 5","control"
"IL",3,5,"TO","2020-03-06",0,"IL _ 5","control"
"IL",3,6,"TO","2020-02-19",NA,"IL _ 6","control"
"IL",3,6,"TO","2020-02-20",11,"IL _ 6","control"
"IL",3,6,"TO","2020-02-21",3,"IL _ 6","control"
"IL",3,6,"TO","2020-02-22",NA,"IL _ 6","control"
"IL",3,6,"TO","2020-02-23",NA,"IL _ 6","control"
"IL",3,6,"TO","2020-02-24",0,"IL _ 6","control"
"IL",3,6,"TO","2020-02-25",4,"IL _ 6","control"
"IL",3,6,"TO","2020-02-26",1,"IL _ 6","control"
"IL",3,6,"TO","2020-02-27",3,"IL _ 6","control"
"IL",3,6,"TO","2020-02-28",0,"IL _ 6","control"
"IL",3,6,"TO","2020-02-29",NA,"IL _ 6","control"
"IL",3,6,"TO","2020-03-01",NA,"IL _ 6","control"
"IL",3,6,"TO","2020-03-02",0,"IL _ 6","control"
"IL",3,6,"TO","2020-03-03",0,"IL _ 6","control"
"IL",3,6,"TO","2020-03-04",0,"IL _ 6","control"
"IL",3,6,"TO","2020-03-05",0,"IL _ 6","control"
"IL",3,6,"TO","2020-03-06",2,"IL _ 6","control"
"IL",3,7,"TO","2020-02-19",NA,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-20",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-21",2,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-22",NA,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-23",NA,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-24",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-25",3,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-26",1,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-27",1,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-28",1,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-02-29",NA,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-01",NA,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-02",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-03",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-04",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-05",0,"IL _ 7","snow reduction"
"IL",3,7,"TO","2020-03-06",1,"IL _ 7","snow reduction"
"IL",3,8,"TO","2020-02-19",NA,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-20",3,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-21",5,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-22",NA,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-23",NA,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-24",1,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-25",2,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-26",2,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-27",2,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-28",1,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-02-29",NA,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-01",NA,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-02",4,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-03",1,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-04",0,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-05",1,"IL _ 8","snow reduction"
"IL",3,8,"TO","2020-03-06",0,"IL _ 8","snow reduction"
"IL",3,9,"TO","2020-02-19",NA,"IL _ 9","control"
"IL",3,9,"TO","2020-02-20",0,"IL _ 9","control"
"IL",3,9,"TO","2020-02-21",8,"IL _ 9","control"
"IL",3,9,"TO","2020-02-22",NA,"IL _ 9","control"
"IL",3,9,"TO","2020-02-23",NA,"IL _ 9","control"
"IL",3,9,"TO","2020-02-24",4,"IL _ 9","control"
"IL",3,9,"TO","2020-02-25",1,"IL _ 9","control"
"IL",3,9,"TO","2020-02-26",1,"IL _ 9","control"
"IL",3,9,"TO","2020-02-27",0,"IL _ 9","control"
"IL",3,9,"TO","2020-02-28",1,"IL _ 9","control"
"IL",3,9,"TO","2020-02-29",NA,"IL _ 9","control"
"IL",3,9,"TO","2020-03-01",NA,"IL _ 9","control"
"IL",3,9,"TO","2020-03-02",4,"IL _ 9","control"
"IL",3,9,"TO","2020-03-03",0,"IL _ 9","control"
"IL",3,9,"TO","2020-03-04",0,"IL _ 9","control"
"IL",3,9,"TO","2020-03-05",1,"IL _ 9","control"
"IL",3,9,"TO","2020-03-06",0,"IL _ 9","control"
"IL",3,10,"TO","2020-02-19",NA,"IL _ 10","control"
"IL",3,10,"TO","2020-02-20",1,"IL _ 10","control"
"IL",3,10,"TO","2020-02-21",0,"IL _ 10","control"
"IL",3,10,"TO","2020-02-22",NA,"IL _ 10","control"
"IL",3,10,"TO","2020-02-23",NA,"IL _ 10","control"
"IL",3,10,"TO","2020-02-24",2,"IL _ 10","control"
"IL",3,10,"TO","2020-02-25",0,"IL _ 10","control"
"IL",3,10,"TO","2020-02-26",1,"IL _ 10","control"
"IL",3,10,"TO","2020-02-27",0,"IL _ 10","control"
"IL",3,10,"TO","2020-02-28",1,"IL _ 10","control"
"IL",3,10,"TO","2020-02-29",NA,"IL _ 10","control"
"IL",3,10,"TO","2020-03-01",NA,"IL _ 10","control"
"IL",3,10,"TO","2020-03-02",1,"IL _ 10","control"
"IL",3,10,"TO","2020-03-03",1,"IL _ 10","control"
"IL",3,10,"TO","2020-03-04",2,"IL _ 10","control"
"IL",3,10,"TO","2020-03-05",0,"IL _ 10","control"
"IL",3,10,"TO","2020-03-06",0,"IL _ 10","control"
"GB",4,1,"TO","2020-03-04",3,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-05",0,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-06",5,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-07",NA,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-08",NA,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-09",0,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-10",4,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-11",2,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-12",1,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-13",3,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-14",NA,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-15",NA,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-16",0,"GB _ 1","snow reduction"
"GB",4,1,"TO","2020-03-17",3,"GB _ 1","snow reduction"
"GB",4,2,"TO","2020-03-04",6,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-05",0,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-06",0,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-07",NA,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-08",NA,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-09",6,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-10",0,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-11",2,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-12",0,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-13",1,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-14",NA,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-15",NA,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-16",0,"GB _ 2","snow reduction"
"GB",4,2,"TO","2020-03-17",0,"GB _ 2","snow reduction"
"GB",4,3,"TO","2020-03-04",17,"GB _ 3","control"
"GB",4,3,"TO","2020-03-05",3,"GB _ 3","control"
"GB",4,3,"TO","2020-03-06",4,"GB _ 3","control"
"GB",4,3,"TO","2020-03-07",NA,"GB _ 3","control"
"GB",4,3,"TO","2020-03-08",NA,"GB _ 3","control"
"GB",4,3,"TO","2020-03-09",0,"GB _ 3","control"
"GB",4,3,"TO","2020-03-10",3,"GB _ 3","control"
"GB",4,3,"TO","2020-03-11",4,"GB _ 3","control"
"GB",4,3,"TO","2020-03-12",2,"GB _ 3","control"
"GB",4,3,"TO","2020-03-13",1,"GB _ 3","control"
"GB",4,3,"TO","2020-03-14",NA,"GB _ 3","control"
"GB",4,3,"TO","2020-03-15",NA,"GB _ 3","control"
"GB",4,3,"TO","2020-03-16",3,"GB _ 3","control"
"GB",4,3,"TO","2020-03-17",1,"GB _ 3","control"
"GB",4,4,"TO","2020-03-04",15,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-05",4,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-06",2,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-07",NA,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-08",NA,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-09",6,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-10",1,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-11",0,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-12",2,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-13",0,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-14",NA,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-15",NA,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-16",2,"GB _ 4","snow reduction"
"GB",4,4,"TO","2020-03-17",2,"GB _ 4","snow reduction"
"GB",4,5,"TO","2020-03-04",18,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-05",6,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-06",0,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-07",NA,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-08",NA,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-09",0,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-10",2,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-11",0,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-12",0,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-13",1,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-14",NA,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-15",NA,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-16",0,"GB _ 5","snow reduction"
"GB",4,5,"TO","2020-03-17",1,"GB _ 5","snow reduction"
"GB",4,6,"TO","2020-03-04",5,"GB _ 6","control"
"GB",4,6,"TO","2020-03-05",0,"GB _ 6","control"
"GB",4,6,"TO","2020-03-06",1,"GB _ 6","control"
"GB",4,6,"TO","2020-03-07",NA,"GB _ 6","control"
"GB",4,6,"TO","2020-03-08",NA,"GB _ 6","control"
"GB",4,6,"TO","2020-03-09",1,"GB _ 6","control"
"GB",4,6,"TO","2020-03-10",0,"GB _ 6","control"
"GB",4,6,"TO","2020-03-11",1,"GB _ 6","control"
"GB",4,6,"TO","2020-03-12",0,"GB _ 6","control"
"GB",4,6,"TO","2020-03-13",1,"GB _ 6","control"
"GB",4,6,"TO","2020-03-14",NA,"GB _ 6","control"
"GB",4,6,"TO","2020-03-15",NA,"GB _ 6","control"
"GB",4,6,"TO","2020-03-16",0,"GB _ 6","control"
"GB",4,6,"TO","2020-03-17",1,"GB _ 6","control"
"GB",4,7,"TO","2020-03-04",1,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-05",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-06",3,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-07",NA,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-08",NA,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-09",2,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-10",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-11",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-12",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-13",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-14",NA,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-15",NA,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-16",0,"GB _ 7","snow reduction"
"GB",4,7,"TO","2020-03-17",0,"GB _ 7","snow reduction"
"GB",4,8,"TO","2020-03-04",6,"GB _ 8","control"
"GB",4,8,"TO","2020-03-05",2,"GB _ 8","control"
"GB",4,8,"TO","2020-03-06",1,"GB _ 8","control"
"GB",4,8,"TO","2020-03-07",NA,"GB _ 8","control"
"GB",4,8,"TO","2020-03-08",NA,"GB _ 8","control"
"GB",4,8,"TO","2020-03-09",4,"GB _ 8","control"
"GB",4,8,"TO","2020-03-10",0,"GB _ 8","control"
"GB",4,8,"TO","2020-03-11",1,"GB _ 8","control"
"GB",4,8,"TO","2020-03-12",5,"GB _ 8","control"
"GB",4,8,"TO","2020-03-13",0,"GB _ 8","control"
"GB",4,8,"TO","2020-03-14",NA,"GB _ 8","control"
"GB",4,8,"TO","2020-03-15",NA,"GB _ 8","control"
"GB",4,8,"TO","2020-03-16",2,"GB _ 8","control"
"GB",4,8,"TO","2020-03-17",0,"GB _ 8","control"
"GB",4,9,"TO","2020-03-04",6,"GB _ 9","control"
"GB",4,9,"TO","2020-03-05",4,"GB _ 9","control"
"GB",4,9,"TO","2020-03-06",2,"GB _ 9","control"
"GB",4,9,"TO","2020-03-07",NA,"GB _ 9","control"
"GB",4,9,"TO","2020-03-08",NA,"GB _ 9","control"
"GB",4,9,"TO","2020-03-09",3,"GB _ 9","control"
"GB",4,9,"TO","2020-03-10",0,"GB _ 9","control"
"GB",4,9,"TO","2020-03-11",1,"GB _ 9","control"
"GB",4,9,"TO","2020-03-12",2,"GB _ 9","control"
"GB",4,9,"TO","2020-03-13",0,"GB _ 9","control"
"GB",4,9,"TO","2020-03-14",NA,"GB _ 9","control"
"GB",4,9,"TO","2020-03-15",NA,"GB _ 9","control"
"GB",4,9,"TO","2020-03-16",0,"GB _ 9","control"
"GB",4,9,"TO","2020-03-17",1,"GB _ 9","control"
"GB",4,10,"TO","2020-03-04",7,"GB _ 10","control"
"GB",4,10,"TO","2020-03-05",2,"GB _ 10","control"
"GB",4,10,"TO","2020-03-06",0,"GB _ 10","control"
"GB",4,10,"TO","2020-03-07",NA,"GB _ 10","control"
